S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Class
32,6,1,0,0,291,1,0,2,28,1,223,6,275,5,3,yes
48,0,0,0,0,3494,1,0,1,28,1,145,3,97,1,3,yes
30,3,0,1,0,2493,1,0,1,28,1,293,2,-1,0,0,yes
39,6,0,0,0,1022,0,1,1,28,1,123,2,-1,0,0,yes
36,0,0,0,0,3949,1,0,1,28,1,130,2,-1,0,0,yes
49,1,2,2,0,387,1,0,1,28,1,325,1,-1,0,0,yes
29,0,1,0,0,187,0,0,1,28,1,154,2,555,2,2,yes
35,1,0,1,0,481,0,1,2,28,1,141,4,164,1,3,yes
42,0,1,0,0,7560,1,0,1,28,1,132,1,-1,0,0,yes
80,5,0,3,0,997,1,0,1,28,1,151,1,91,3,1,yes
68,5,1,3,0,363,1,0,1,28,1,193,1,-1,0,0,yes
31,10,1,0,0,2017,0,0,1,28,1,167,1,286,5,2,yes
33,1,0,0,0,1699,1,0,1,28,1,202,1,83,3,1,yes
56,1,0,0,0,1181,1,0,1,28,1,186,1,433,1,2,yes
64,0,0,0,0,3951,1,0,1,28,1,134,1,91,1,1,yes
54,6,0,1,0,0,1,0,1,28,1,161,1,98,2,2,yes
27,4,1,0,0,6421,1,0,2,28,1,147,4,-1,0,0,yes
52,1,0,0,0,2557,1,0,1,28,1,134,5,204,2,1,yes
63,1,0,1,0,896,0,0,1,28,1,115,3,91,4,3,yes
34,6,0,0,0,0,1,0,1,28,1,155,2,-1,0,0,yes
50,0,0,0,0,2366,1,0,1,28,1,816,2,149,1,3,yes
66,5,0,0,0,1948,1,0,1,28,1,216,1,91,4,1,yes
36,0,0,0,0,2283,1,0,1,28,1,213,2,-1,0,0,yes
31,8,1,0,0,283,1,0,1,28,1,98,2,241,1,2,yes
52,3,0,3,0,306,1,0,1,28,1,223,1,-1,0,0,yes
82,10,2,3,0,1381,1,0,1,28,1,86,3,93,1,2,yes
62,1,0,2,0,4727,0,0,2,28,1,80,4,90,4,3,yes
60,6,0,1,0,438,0,0,2,28,1,176,2,-1,0,0,yes
62,2,0,1,0,3904,1,0,2,29,1,403,2,-1,0,0,yes
60,5,0,1,0,18967,0,0,1,29,1,177,2,-1,0,0,yes
43,8,0,0,0,2501,1,0,1,29,1,153,4,-1,0,0,yes
46,6,0,1,0,179,0,0,1,29,1,194,4,436,1,3,yes
28,6,1,1,0,261,0,1,1,29,1,254,3,142,6,1,yes
26,1,1,1,0,2002,1,0,1,29,1,146,1,-1,0,0,yes
56,5,2,3,0,694,1,0,1,29,1,144,1,102,1,3,yes
34,0,0,0,0,5878,1,0,1,29,1,159,7,98,3,1,yes
36,1,0,0,0,202,1,0,1,29,1,313,1,120,3,2,yes
26,6,1,1,0,338,1,0,1,29,1,245,1,92,3,1,yes
54,6,1,1,0,1958,1,0,2,29,1,179,1,206,6,2,yes
32,0,2,0,0,530,0,0,1,29,1,131,1,127,3,2,yes
60,3,0,3,0,5,1,0,1,29,1,533,1,92,1,1,yes
26,1,1,0,0,1972,0,0,1,29,1,221,2,-1,0,0,yes
48,0,0,0,0,866,1,0,1,29,1,146,2,-1,0,0,yes
42,0,1,0,0,706,1,0,1,29,1,132,2,-1,0,0,yes
35,9,1,0,0,154,1,0,1,29,1,105,2,-1,0,0,yes
26,0,1,0,0,592,1,0,2,29,1,145,2,164,1,3,yes
51,0,0,2,0,1708,1,0,2,29,1,92,3,-1,0,0,yes
45,0,1,0,0,4831,1,0,1,29,1,479,11,-1,0,0,yes
20,11,1,3,0,0,1,0,1,1,2,143,5,91,8,2,yes
29,1,0,1,0,1599,0,0,1,1,2,200,2,96,3,2,yes
60,0,0,2,0,264,1,0,2,1,2,265,1,-1,0,0,yes
33,2,1,1,0,278,1,0,1,1,2,563,5,-1,0,0,yes
40,0,1,0,0,257,1,0,1,1,2,147,1,209,1,2,yes
40,3,0,1,0,275,0,0,1,1,2,196,2,-1,0,0,yes
72,5,1,0,0,1285,1,0,2,1,2,280,2,91,7,2,yes
77,5,0,0,0,7802,1,0,2,1,2,483,2,-1,0,0,yes
36,6,1,0,0,980,1,0,1,1,2,343,2,95,2,2,yes
65,5,0,0,0,1973,1,0,2,2,2,121,1,287,3,1,yes
60,0,0,0,0,3401,1,0,1,2,2,121,1,95,2,1,yes
37,9,1,0,0,953,0,0,1,2,2,102,1,155,5,2,yes
67,0,0,1,0,1287,1,0,1,2,2,511,1,-1,0,0,yes
33,0,0,0,0,62,0,0,1,2,2,102,1,264,1,2,yes
65,5,0,1,0,23421,1,0,1,2,2,432,1,-1,0,0,yes
66,5,0,3,0,3629,1,0,1,2,2,474,1,172,2,3,yes
45,0,0,0,0,547,1,0,1,2,2,577,1,-1,0,0,yes
30,11,1,2,0,4468,1,0,1,2,2,204,1,-1,0,0,yes
33,9,1,0,0,685,0,0,1,2,2,105,1,96,2,2,yes
29,6,1,0,0,514,1,0,1,2,2,270,1,-1,0,0,yes
31,6,1,1,0,523,1,1,1,2,2,323,1,109,5,2,yes
65,5,0,3,0,493,1,0,1,2,2,348,1,109,2,2,yes
56,7,0,1,0,1989,1,0,1,3,2,336,2,281,2,2,yes
76,5,0,1,0,852,1,0,2,3,2,283,2,-1,0,0,yes
53,6,1,1,0,2398,0,0,1,3,2,108,1,92,1,1,yes
64,10,0,2,0,2645,1,0,2,3,2,219,2,-1,0,0,yes
30,1,1,0,0,4060,1,0,1,3,2,179,1,93,1,3,yes
42,6,0,1,0,100,0,0,1,3,2,126,1,-1,0,0,yes
33,1,0,1,0,303,0,0,1,3,2,355,1,301,5,1,yes
34,6,2,1,0,661,0,0,1,3,2,122,1,96,9,3,yes
72,5,0,3,0,2600,1,0,1,3,2,443,2,82,3,1,yes
44,1,0,0,0,1818,0,1,1,3,2,508,1,92,4,2,yes
37,6,1,1,0,728,1,0,1,3,2,129,1,174,2,3,yes
31,9,1,0,0,302,1,0,1,3,2,349,1,357,3,1,yes
44,1,1,0,0,678,1,0,1,3,2,111,1,124,2,3,yes
52,3,0,1,0,955,1,1,1,3,2,153,1,48,3,1,yes
35,1,1,1,0,230,1,0,1,3,2,288,1,-1,0,0,yes
34,1,0,1,0,0,0,0,1,3,2,146,1,91,2,3,yes
37,1,1,1,0,265,0,1,1,3,2,140,1,366,2,2,yes
35,6,0,0,0,221,0,1,1,3,2,142,2,-1,0,0,yes
34,0,0,0,0,123,1,0,1,3,2,301,3,-1,0,0,yes
78,5,0,2,0,4807,1,0,2,3,2,892,2,104,4,1,yes
45,6,0,1,0,205,1,0,1,3,2,373,1,92,1,1,yes
37,0,0,0,0,238,1,0,1,3,2,185,1,92,1,1,yes
29,1,0,1,0,95,1,1,1,3,2,172,3,-1,0,0,yes
77,5,0,2,0,38,1,0,2,3,2,261,1,-1,0,0,yes
68,5,0,0,0,2812,1,0,1,3,2,279,2,181,1,2,yes
36,8,0,0,0,506,1,0,1,3,2,124,1,92,3,1,yes
38,6,1,1,0,262,1,0,1,3,2,315,2,180,6,2,yes
53,0,0,0,0,6571,1,0,1,3,2,208,1,-1,0,0,yes
59,10,0,1,0,0,1,0,2,3,2,722,1,99,4,2,yes
74,5,0,3,0,5539,1,0,1,3,2,253,2,181,1,1,yes
39,7,0,1,0,2758,1,0,1,4,2,658,3,-1,0,0,yes
55,0,2,0,0,2037,1,0,1,4,2,305,2,94,3,1,yes
32,11,1,0,0,0,1,0,1,4,2,233,3,276,2,2,yes
62,5,0,1,0,569,1,0,1,4,2,94,5,184,1,1,yes
76,5,0,3,0,2223,1,0,2,4,2,429,1,-1,0,0,yes
42,1,0,0,0,3777,0,0,1,4,2,139,4,-1,0,0,yes
47,10,1,3,0,46,1,0,1,4,2,371,1,-1,0,0,yes
35,6,2,1,0,1085,1,0,1,4,2,195,6,97,12,3,yes
54,6,2,1,0,0,0,1,1,4,2,330,1,182,3,1,yes
37,6,1,1,0,115,1,0,1,4,2,187,1,83,9,2,yes
55,6,0,1,0,602,1,0,1,4,2,390,2,150,6,1,yes
77,5,0,1,0,2123,1,0,2,4,2,141,4,-1,0,0,yes
41,1,1,0,0,1646,0,0,1,4,2,261,1,184,6,1,yes
51,6,0,1,0,1574,1,0,1,4,2,149,2,-1,0,0,yes
33,6,0,0,0,0,0,1,1,4,2,111,5,98,2,3,yes
30,7,0,0,0,1019,1,0,1,4,2,155,1,234,1,3,yes
30,11,1,1,0,4,1,0,1,4,2,443,2,-1,0,0,yes
35,1,1,0,0,144,0,1,1,4,2,202,4,113,20,2,yes
28,0,1,0,0,5474,1,0,1,4,2,181,4,191,5,1,yes
35,9,1,0,0,415,1,0,1,4,2,649,1,176,1,2,yes
21,11,1,1,0,210,1,0,2,4,2,123,2,174,1,2,yes
80,5,0,1,0,2354,1,0,2,4,2,739,1,181,2,2,yes
61,0,0,0,0,175,1,0,2,4,2,79,2,183,2,1,yes
38,1,0,1,0,318,1,0,1,4,2,383,1,181,5,2,yes
63,10,0,1,0,2,1,0,1,4,2,45,2,93,1,1,yes
48,3,0,1,0,1730,0,0,1,4,2,489,1,178,2,2,yes
76,5,0,0,0,0,1,0,2,4,2,92,3,169,1,2,yes
28,7,1,1,0,1059,1,0,1,4,2,146,5,276,1,3,yes
29,7,1,0,0,1788,1,0,1,4,2,303,1,100,1,1,yes
39,1,0,1,0,0,0,1,1,4,2,60,1,-1,0,0,yes
29,0,1,0,0,308,1,0,1,4,2,162,2,184,1,2,yes
30,3,1,1,0,228,1,0,1,5,2,232,1,365,1,2,yes
33,1,1,0,0,696,1,1,1,5,2,193,1,176,8,2,yes
32,3,1,1,0,228,1,0,2,5,2,176,1,288,3,2,yes
25,0,0,2,0,448,1,0,1,5,2,151,1,297,1,1,yes
34,0,1,0,0,382,1,0,1,5,2,148,1,94,1,2,yes
76,5,0,1,0,2302,1,0,2,5,2,110,1,87,2,2,yes
34,0,0,0,0,1778,1,0,1,5,2,99,1,93,3,1,yes
30,11,1,2,0,145,1,0,1,5,2,96,3,175,1,2,yes
36,6,1,0,0,994,1,0,1,5,2,195,1,176,5,2,yes
32,6,1,0,0,3188,1,0,1,5,2,65,2,242,1,3,yes
42,6,0,0,0,1536,1,0,1,5,2,132,1,182,3,1,yes
36,0,2,0,0,1057,1,0,1,5,2,383,2,-1,0,0,yes
37,6,0,1,0,96,1,0,1,5,2,102,1,182,3,1,yes
71,5,0,0,0,4388,1,0,1,5,2,346,1,183,3,3,yes
29,10,1,0,0,19,1,0,1,5,2,110,2,64,2,1,yes
27,0,1,1,0,145,0,0,1,5,2,67,3,-1,0,0,yes
43,0,0,0,0,0,0,0,1,5,2,280,2,-1,0,0,yes
58,9,0,1,0,1625,1,0,1,5,2,286,2,-1,0,0,yes
73,5,0,0,0,443,1,0,1,5,2,133,2,-1,0,0,yes
34,3,0,1,0,1221,0,0,1,5,2,210,2,274,6,2,yes
29,3,0,1,0,3310,1,0,1,5,2,276,2,-1,0,0,yes
49,3,0,1,0,171,1,0,2,5,2,260,6,-1,0,0,yes
52,0,0,2,0,339,1,0,2,5,2,124,7,-1,0,0,yes
65,5,0,3,0,343,1,0,2,5,2,159,2,-1,0,0,yes
33,0,0,0,0,2750,1,0,1,5,2,242,1,-1,0,0,yes
25,0,1,0,0,145,1,0,1,5,2,145,1,182,1,2,yes
32,1,0,0,0,2976,0,0,1,5,2,783,1,175,5,2,yes
41,6,2,1,0,1232,1,0,1,5,2,217,1,-1,0,0,yes
42,6,2,1,0,490,0,0,1,8,2,203,2,188,1,2,yes
46,3,0,1,0,1144,0,0,1,8,2,376,2,129,3,3,yes
23,6,1,0,0,897,0,0,1,8,2,190,2,280,8,2,yes
84,5,2,3,0,2619,1,0,2,8,2,145,2,115,2,2,yes
67,5,2,1,0,704,1,0,1,8,2,186,2,97,1,1,yes
34,1,0,1,0,3000,0,1,1,8,2,215,3,221,1,2,yes
30,0,0,0,0,1996,1,0,1,8,2,1133,3,101,1,3,yes
22,11,1,1,0,216,1,0,1,8,2,363,1,187,1,1,yes
56,6,0,2,0,2038,1,0,1,8,2,405,1,305,1,1,yes
24,1,0,1,0,556,0,0,1,8,2,278,1,94,4,1,yes
47,6,0,0,0,97,0,0,1,8,2,340,3,-1,0,0,yes
53,5,0,1,0,4968,1,0,1,8,2,94,1,333,1,3,yes
45,6,0,1,0,1206,1,0,2,8,2,309,1,446,3,2,yes
28,0,1,0,0,266,1,0,1,8,2,108,1,-1,0,0,yes
39,0,0,0,0,1301,1,0,1,8,2,185,2,179,1,2,yes
40,0,0,0,0,1855,1,0,2,8,2,78,6,-1,0,0,yes
79,5,2,1,0,631,1,0,2,8,2,105,2,181,1,2,yes
29,0,1,2,0,698,1,0,1,8,2,186,1,-1,0,0,yes
35,0,0,0,0,62,1,0,1,8,2,469,2,185,2,2,yes
36,0,0,0,0,1257,1,0,1,8,2,108,9,101,1,3,yes
53,6,0,1,0,1228,0,1,1,8,2,116,2,188,1,1,yes
52,0,0,0,0,3634,1,0,1,8,2,341,8,-1,0,0,yes
33,11,0,1,0,1536,1,0,1,9,2,359,1,92,3,1,yes
60,1,0,1,0,824,0,0,1,9,2,127,1,558,7,3,yes
24,11,1,0,0,235,1,0,1,9,2,98,1,92,1,1,yes
18,11,1,2,0,108,1,0,1,9,2,92,1,183,1,1,yes
65,2,0,0,0,2331,1,0,2,9,2,290,1,92,1,1,yes
25,11,1,1,0,125,1,0,1,9,2,215,1,92,2,1,yes
58,1,0,1,0,7554,1,0,2,9,2,167,1,469,1,1,yes
36,1,1,1,0,27,0,0,1,9,2,631,1,260,2,1,yes
27,0,1,0,0,390,1,0,1,9,2,120,2,104,2,2,yes
32,1,1,0,0,1527,0,0,1,9,2,172,1,92,3,2,yes
35,6,1,1,0,-32,1,1,1,9,2,63,4,182,5,2,yes
39,3,1,0,0,172,0,0,1,9,2,125,2,183,2,2,yes
53,6,0,1,0,10541,1,0,1,9,2,164,2,92,1,1,yes
23,11,1,1,0,480,1,0,1,9,2,742,2,182,1,2,yes
34,6,0,1,0,2374,0,0,1,9,2,243,2,92,3,1,yes
33,0,1,0,0,935,1,0,1,9,2,385,2,92,8,1,yes
33,1,1,1,0,2085,1,0,1,9,2,501,2,-1,0,0,yes
36,0,1,0,0,479,1,0,1,9,2,629,2,-1,0,0,yes
47,6,0,1,0,0,1,1,1,10,2,86,2,93,2,3,yes
52,9,0,1,0,94,1,0,1,10,2,153,1,92,13,1,yes
33,0,0,0,0,22867,0,0,1,10,2,165,1,92,5,1,yes
36,11,1,2,0,417,1,0,1,10,2,151,1,-1,0,0,yes
42,7,1,0,0,94,0,0,1,10,2,151,1,183,6,1,yes
55,1,2,1,0,3450,1,0,1,10,2,169,1,183,1,2,yes
60,5,0,1,0,1853,1,0,1,10,2,234,1,183,1,1,yes
38,6,1,0,0,3954,0,0,1,10,2,201,1,182,3,2,yes
61,5,0,0,0,2557,0,0,1,10,2,158,2,92,5,1,yes
58,1,0,1,0,589,0,0,1,10,2,511,3,183,6,1,yes
48,9,2,1,0,201,1,0,1,10,2,406,2,92,2,1,yes
35,1,0,0,0,7050,1,0,1,10,2,278,3,187,1,1,yes
34,0,2,0,0,2885,1,0,1,10,2,314,2,156,4,3,yes
58,0,0,1,0,2155,1,1,1,10,2,135,2,92,5,1,yes
39,1,2,1,0,902,0,0,1,10,2,691,2,180,5,2,yes
70,5,0,3,0,579,1,0,1,11,2,82,2,181,1,2,yes
44,0,0,0,0,1791,1,0,1,11,2,71,1,190,1,1,yes
54,4,0,1,0,2206,1,0,1,11,2,449,1,91,3,1,yes
27,11,1,0,0,5291,1,0,1,11,2,293,1,91,4,1,yes
33,9,0,1,0,1211,1,0,1,11,2,535,1,188,1,1,yes
77,5,0,1,0,638,1,0,1,11,2,288,1,188,1,1,yes
75,5,2,3,0,37127,1,0,1,11,2,505,1,-1,0,0,yes
57,10,0,3,0,501,0,1,1,11,2,105,7,188,2,2,yes
30,6,1,1,0,4448,1,0,1,11,2,112,8,-1,0,0,yes
31,0,1,0,0,533,1,0,1,11,2,144,1,91,9,1,yes
61,5,0,0,0,5267,1,0,1,11,2,226,3,-1,0,0,yes
76,5,0,3,0,3324,1,0,1,11,2,309,1,90,4,1,yes
75,3,0,1,0,6053,1,0,1,11,2,865,2,190,1,2,yes
28,3,0,1,0,61,0,0,1,11,2,253,1,174,4,1,yes
35,0,0,0,0,0,0,0,1,11,2,391,2,92,5,1,yes
59,1,0,1,0,116,1,0,1,11,2,268,1,183,7,1,yes
42,3,0,1,0,413,0,0,1,11,2,456,2,184,2,1,yes
35,8,1,0,0,353,1,0,1,11,2,352,1,183,1,1,yes
48,2,1,1,0,315,1,0,0,11,2,271,1,-1,0,0,yes
44,1,1,1,0,451,1,0,1,11,2,203,1,183,2,1,yes
71,5,0,1,0,1712,1,0,1,11,2,660,1,-1,0,0,yes
60,5,0,1,0,523,1,0,1,11,2,467,1,182,3,1,yes
34,3,0,1,0,1454,0,0,1,11,2,231,2,297,2,2,yes
57,5,0,3,0,9367,1,0,1,11,2,981,1,90,6,1,yes
49,1,2,1,0,0,0,0,1,11,2,283,3,-1,0,0,yes
75,5,0,1,0,291,1,0,1,11,2,515,1,183,1,2,yes
39,3,0,1,0,1382,0,0,1,11,2,397,2,-1,0,0,yes
64,5,0,0,0,846,1,0,1,11,2,671,1,181,3,2,yes
66,5,0,1,0,780,1,0,1,12,2,388,4,-1,0,0,yes
36,1,0,0,0,341,1,0,1,12,2,419,2,183,1,1,yes
27,6,1,1,0,255,1,0,1,12,2,123,1,182,4,1,yes
29,1,1,1,0,113,1,0,1,12,2,328,2,183,4,1,yes
34,0,1,0,0,13014,1,0,1,12,2,637,1,183,1,1,yes
26,9,1,1,0,632,1,0,1,12,2,218,1,-1,0,0,yes
34,0,1,0,0,417,0,0,1,12,2,155,10,149,5,2,yes
41,0,0,0,0,27696,1,0,1,12,2,138,2,184,3,1,yes
47,3,0,1,0,3715,1,0,1,12,2,171,2,182,4,3,yes
52,0,0,0,0,4675,1,0,1,12,2,181,3,-1,0,0,yes
36,3,2,1,0,2843,1,0,1,12,2,473,1,182,1,1,yes
32,1,0,1,0,3271,1,0,1,12,2,375,1,374,1,3,yes
51,0,0,0,0,346,1,0,1,12,2,122,1,92,5,1,yes
34,0,0,0,0,8000,1,0,1,12,2,291,1,260,2,2,yes
21,11,1,1,0,123,1,0,2,12,2,379,5,93,2,1,yes
41,1,2,0,0,4276,0,0,1,12,2,103,3,-1,0,0,yes
54,1,0,1,0,10185,1,0,1,12,2,251,1,186,3,1,yes
35,1,1,0,0,992,0,0,2,12,2,1416,1,170,4,2,yes
29,0,1,0,0,1026,1,0,1,12,2,138,2,92,2,1,yes
32,0,0,0,0,905,1,0,1,12,2,666,4,-1,0,0,yes
38,7,0,1,0,775,1,0,1,12,2,1835,3,182,2,1,yes
48,9,0,1,0,926,1,0,1,15,2,382,4,185,6,1,yes
46,0,0,0,0,349,1,0,1,15,2,295,2,616,1,2,yes
32,1,0,1,0,484,0,0,1,15,2,83,6,187,3,1,yes
49,7,0,3,0,1830,0,0,1,15,2,136,1,-1,0,0,yes
75,5,0,2,0,7819,1,0,1,15,2,261,1,97,4,3,yes
37,0,0,0,0,2987,0,0,1,15,2,93,1,91,9,2,yes
37,1,1,0,0,197,1,0,1,15,2,531,1,91,2,1,yes
23,11,1,1,0,431,1,0,1,15,2,201,3,186,2,1,yes
58,6,0,1,0,169,1,0,1,15,2,216,1,91,4,1,yes
45,0,0,0,0,226,0,0,1,15,2,91,4,185,6,1,yes
47,9,1,0,0,44,1,0,1,15,2,374,1,185,1,1,yes
30,9,1,1,0,2424,1,0,1,15,2,337,1,95,2,1,yes
30,6,1,0,0,41,0,0,1,15,2,68,4,186,2,1,yes
25,7,1,1,0,199,1,0,1,15,2,101,2,-1,0,0,yes
23,11,1,1,0,1234,1,0,1,15,2,379,1,91,1,1,yes
34,0,0,0,0,271,0,0,1,15,2,308,1,94,4,1,yes
27,0,1,0,0,-69,0,0,1,15,2,205,3,-1,0,0,yes
28,11,1,0,0,1562,1,0,1,15,2,659,4,-1,0,0,yes
65,5,0,1,0,3409,1,0,1,15,2,92,2,-1,0,0,yes
77,5,0,3,0,2590,1,0,2,15,2,112,5,94,15,1,yes
61,8,2,0,0,52587,1,0,1,15,2,394,3,189,1,1,yes
27,3,1,1,0,535,1,0,1,15,2,171,1,91,2,1,yes
34,0,1,0,0,2159,1,0,0,18,2,386,1,-1,0,0,yes
28,6,0,0,0,167,0,1,1,18,2,126,2,-1,0,0,yes
50,6,0,1,0,5361,1,0,1,18,2,276,3,195,1,2,yes
58,0,0,0,0,473,1,0,1,18,2,1109,1,262,1,1,yes
52,1,0,1,0,195,0,0,1,18,2,220,1,63,5,2,yes
26,1,1,0,0,3411,1,0,1,18,2,236,1,183,2,1,yes
59,0,0,0,0,2764,1,0,1,18,2,459,1,56,3,2,yes
64,5,0,1,0,1612,1,0,1,18,2,362,1,183,4,2,yes
38,6,2,1,0,407,0,1,1,18,2,146,1,183,1,2,yes
48,6,0,1,0,660,1,0,1,18,2,318,1,561,2,1,yes
28,1,1,1,0,154,0,0,1,18,2,416,2,-1,0,0,yes
35,0,1,0,0,681,1,0,1,18,2,737,1,561,2,1,yes
66,5,0,1,0,2326,1,1,1,18,2,232,1,181,1,1,yes
25,8,1,2,0,1179,1,0,1,18,2,150,2,185,3,2,yes
33,0,0,0,0,2213,1,0,1,18,2,240,1,385,9,2,yes
52,7,0,1,0,961,1,1,1,18,2,222,1,553,4,2,yes
26,6,1,0,0,2532,0,1,1,18,2,269,1,-1,0,0,yes
36,9,0,1,0,1466,0,0,0,19,2,124,1,-1,0,0,yes
38,0,1,0,0,455,0,0,1,19,2,255,2,555,6,1,yes
59,8,0,0,0,2013,1,0,1,19,2,222,4,94,2,1,yes
53,1,0,1,0,4807,1,0,2,19,2,255,3,-1,0,0,yes
47,3,0,1,0,1568,0,0,1,19,2,388,1,262,7,1,yes
48,0,0,0,0,0,1,1,1,19,2,204,4,182,1,1,yes
56,5,0,3,0,16432,1,0,1,19,2,702,2,189,2,2,yes
22,11,1,2,0,1215,1,0,1,19,2,145,3,192,1,2,yes
82,5,0,1,0,121,1,0,2,19,2,330,1,-1,0,0,yes
27,3,1,3,0,377,1,0,1,19,2,645,2,-1,0,0,yes
60,5,2,1,0,1,1,0,1,19,2,302,1,184,1,1,yes
44,3,0,3,0,622,0,0,0,21,2,66,1,-1,0,0,yes
53,0,0,0,0,597,1,0,0,22,2,392,1,-1,0,0,yes
27,11,1,0,0,5741,1,0,1,22,2,368,1,185,2,2,yes
57,5,0,1,0,1230,1,0,1,22,2,200,1,-1,0,0,yes
59,9,2,1,0,7469,1,0,1,22,2,287,1,130,1,2,yes
39,0,1,0,0,763,1,0,1,22,2,543,1,189,1,2,yes
27,4,1,2,0,326,1,0,1,22,2,326,1,-1,0,0,yes
39,6,2,0,0,1176,1,0,1,22,2,327,1,-1,0,0,yes
64,5,0,1,0,243,1,0,1,22,2,144,1,175,1,2,yes
55,5,2,1,0,2204,1,0,1,22,2,261,1,264,1,2,yes
57,3,0,1,0,1686,1,0,2,22,2,219,4,311,2,2,yes
51,0,1,2,0,1277,1,0,1,22,2,143,5,294,1,2,yes
37,3,0,1,0,4321,1,0,1,22,2,276,3,167,3,2,yes
33,9,1,0,0,4874,1,0,2,22,2,363,2,-1,0,0,yes
60,0,0,1,0,0,1,0,2,22,2,230,2,126,6,2,yes
33,9,1,3,0,396,1,0,1,22,2,382,3,-1,0,0,yes
35,0,0,0,0,1380,1,0,1,23,2,155,1,-1,0,0,yes
26,0,1,0,0,0,1,0,1,23,2,176,1,-1,0,0,yes
30,1,1,1,0,341,1,0,0,23,2,20,1,-1,0,0,yes
23,11,1,1,0,381,1,0,1,23,2,696,1,189,2,3,yes
80,10,0,3,0,0,1,0,1,23,2,639,1,189,1,2,yes
29,11,1,1,0,67,1,0,1,23,2,211,1,187,5,1,yes
47,6,0,1,0,368,1,0,1,23,2,269,1,187,5,1,yes
72,5,2,0,0,438,1,0,1,23,2,279,1,-1,0,0,yes
45,0,1,0,0,483,1,0,1,23,2,95,2,265,11,3,yes
35,10,0,0,0,11219,1,0,1,23,2,135,1,195,3,2,yes
37,9,0,0,0,7620,1,0,2,23,2,367,1,176,6,2,yes
29,8,1,0,0,805,1,0,1,23,2,132,1,103,7,2,yes
40,0,1,0,0,0,0,0,1,23,2,228,2,182,6,2,yes
33,0,1,0,0,101,0,0,1,23,2,393,2,130,1,3,yes
32,1,1,1,0,324,1,1,1,23,2,432,1,-1,0,0,yes
35,0,1,0,0,747,1,0,1,23,2,141,2,176,3,2,yes
32,0,0,0,0,302,0,1,0,23,2,61,1,384,2,2,yes
40,3,1,3,0,118,1,0,0,23,2,16,1,-1,0,0,yes
79,5,2,3,0,1910,1,0,2,24,2,98,2,-1,0,0,yes
48,9,0,0,0,1571,0,0,1,24,2,104,3,-1,0,0,yes
43,8,0,0,0,10072,1,0,1,24,2,145,1,100,4,2,yes
54,1,0,1,0,65,1,0,1,24,2,87,1,91,3,2,yes
40,1,0,1,0,826,1,0,0,24,2,174,1,267,2,3,yes
20,11,1,1,0,215,1,0,1,24,2,175,1,92,6,1,yes
48,10,0,0,0,5473,1,0,1,24,2,127,2,184,2,1,yes
38,3,1,1,0,711,0,0,1,24,2,254,5,140,1,3,yes
53,6,0,0,0,944,0,0,1,24,2,128,1,-1,0,0,yes
60,6,0,1,0,106,1,0,1,24,2,137,1,187,4,1,yes
34,1,0,0,0,31,1,0,0,24,2,108,1,-1,0,0,yes
70,5,0,3,0,2346,1,0,1,24,2,694,1,184,5,2,yes
78,5,2,1,0,3219,1,0,1,24,2,151,1,-1,0,0,yes
61,0,0,0,0,87,0,0,1,24,2,190,2,-1,0,0,yes
52,6,1,2,0,2227,1,0,1,24,2,242,2,-1,0,0,yes
61,8,2,0,0,6610,1,0,1,24,2,481,2,-1,0,0,yes
52,1,0,1,0,196,0,1,1,24,2,116,1,273,3,2,yes
58,0,0,0,0,4606,1,0,2,24,2,601,2,-1,0,0,yes
25,11,1,1,0,469,1,0,1,24,2,524,1,187,2,1,yes
77,5,0,3,0,680,1,0,2,24,2,513,2,89,7,2,yes
46,6,0,2,0,2033,1,0,1,24,2,99,2,86,5,2,yes
64,5,0,3,0,1977,1,0,1,24,2,160,2,-1,0,0,yes
37,0,0,0,0,255,1,0,1,24,2,562,2,183,10,1,yes
33,7,1,1,0,1852,1,0,2,25,2,371,1,204,3,3,yes
25,7,1,1,0,94,1,0,0,25,2,32,1,-1,0,0,yes
71,2,0,0,0,15265,1,0,1,25,2,865,1,192,2,2,yes
63,5,0,2,0,1849,1,0,1,25,2,125,6,177,2,2,yes
27,7,1,1,0,195,0,0,1,25,2,416,3,-1,0,0,yes
33,1,0,0,0,8023,1,0,1,25,2,196,1,87,4,2,yes
56,0,0,2,0,4623,1,0,1,25,2,305,1,192,1,1,yes
63,1,0,1,0,973,1,0,1,25,2,318,1,388,1,1,yes
59,1,0,1,0,7766,0,0,1,25,2,1422,1,461,1,2,yes
22,11,1,1,0,948,1,0,2,25,2,169,1,191,3,1,yes
30,11,1,1,0,48,1,0,1,25,2,217,1,191,2,1,yes
66,0,0,2,0,2149,0,0,1,25,2,98,1,87,10,2,yes
70,0,0,1,0,4,1,0,1,25,2,511,5,125,4,2,yes
36,0,1,0,0,688,1,0,1,25,2,293,3,268,2,2,yes
74,5,0,3,0,1413,1,0,1,25,2,385,2,-1,0,0,yes
27,1,0,1,0,241,1,1,0,26,2,889,1,-1,0,0,yes
24,11,1,1,0,486,1,0,1,26,2,281,2,270,2,3,yes
52,1,0,1,0,117,1,0,1,26,2,959,3,186,6,1,yes
71,5,2,1,0,0,1,0,1,26,2,771,1,171,1,1,yes
